instance_id,stakeholder,model_centric_choice,stakeholder_choice,diverges,stakeholder_utility,utility_of_model_centric_choice,regret,margin_over_runner_up
944,patient,SHAP,Counterfactual,True,0.45183579166413024,0.38198184010795,0.06985395155618024,0.06985395155618024
944,auditor,SHAP,SHAP,False,0.7413128330250969,0.7413128330250969,0.0,0.26847440288290925
16561,doctor,Rules,Rules,False,0.7262050687824941,0.7262050687824941,0.0,0.10801510980525941
16561,patient,Rules,Rules,False,0.5653006794931547,0.5653006794931547,0.0,0.026332400580675652
16561,auditor,Rules,SHAP,True,0.7658362789621613,0.7602842238240249,0.005552055138136391,0.005552055138136391
12149,doctor,SHAP,SHAP,False,0.5472875789166093,0.5472875789166093,0.0,0.029548364643309677
12149,patient,SHAP,Counterfactual,True,0.6444444444444444,0.3286636569298788,0.31578078751456556,0.22742026190890008
12149,auditor,SHAP,SHAP,False,0.7691022054124534,0.7691022054124534,0.0,0.060686522905876616
18687,doctor,SHAP,SHAP,False,0.5063032075507836,0.5063032075507836,0.0,0.11694273875791872
18687,patient,SHAP,Counterfactual,True,0.4870268164370086,0.3855387643666368,0.10148805207037181,0.10148805207037181
18687,auditor,SHAP,SHAP,False,0.6100375520632921,0.6100375520632921,0.0,0.23835210936497941
14087,doctor,Counterfactual,Rules,True,0.85,0.8166666666666667,0.033333333333333326,0.033333333333333326
14087,patient,Counterfactual,Rules,True,0.8277777777777777,0.7944444444444444,0.033333333333333326,0.033333333333333326
14087,auditor,Counterfactual,Rules,True,0.7944444444444445,0.7444444444444445,0.050000000000000044,0.050000000000000044
4968,doctor,SHAP,SHAP,False,0.4441121932127055,0.4441121932127055,0.0,0.04411219321270554
4968,patient,SHAP,Counterfactual,True,0.4784079689627552,0.3612660427436376,0.11714192621911762,0.11400763917362217
4968,auditor,SHAP,SHAP,False,0.5616411665046883,0.5616411665046883,0.0,0.18199550869257147
13417,doctor,SHAP,Counterfactual,True,0.7867707277432872,0.7178471004527148,0.06892362729057233,0.014522063769886517
13417,patient,SHAP,Counterfactual,True,0.7844791314699846,0.5025466007107762,0.28193253075920843,0.09595179903440654
13417,auditor,SHAP,SHAP,False,0.7987426176544367,0.7987426176544367,0.0,0.13116120647663054
1837,doctor,Rules,Rules,False,0.6325130015914083,0.6325130015914083,0.0,0.10357124112395821
1837,patient,Rules,Rules,False,0.5219487783082473,0.5219487783082473,0.0,0.14436343439779425
1837,auditor,Rules,Rules,False,0.7874165376199704,0.7874165376199704,0.0,0.1213852256533301
14569,doctor,Counterfactual,Counterfactual,False,0.8166666666666667,0.8166666666666667,0.0,0.06735446659291922
14569,patient,Counterfactual,Counterfactual,False,0.7944444444444444,0.7944444444444444,0.0,0.1085625999754174
14569,auditor,Counterfactual,SHAP,True,0.7919812148803682,0.7444444444444445,0.04753677043592375,0.015120503670927099
14295,doctor,LIME,SHAP,True,0.6819911203632053,0.6137710336717633,0.06822008669144197,0.06822008669144197
14295,patient,LIME,SHAP,True,0.490569721570868,0.44592700242420547,0.04464271914666251,0.04464271914666251
14295,auditor,LIME,SHAP,True,0.7453397290341729,0.6623572650286373,0.08298246400553555,0.08298246400553555
16978,doctor,SHAP,SHAP,False,0.662013521844381,0.662013521844381,0.0,0.14541373817288972
16978,patient,SHAP,Rules,True,0.6777777777777777,0.31672159833357294,0.36105617944420476,0.3165926367045099
16978,auditor,SHAP,SHAP,False,0.7368489031969598,0.7368489031969598,0.0,0.27918046843197875
5821,doctor,SHAP,SHAP,False,0.7026497648838754,0.7026497648838754,0.0,0.007475699180392925
5821,patient,SHAP,Rules,True,0.6621340452929737,0.4877792423683244,0.17435480292464933,0.17435480292464933
5821,auditor,SHAP,SHAP,False,0.7942794150776469,0.7942794150776469,0.0,0.03446892395185486
12398,doctor,SHAP,Counterfactual,True,0.7598893832100151,0.692025701994185,0.06786368121583009,0.06786368121583009
12398,patient,SHAP,Counterfactual,True,0.7755186832922273,0.46822068952180823,0.30729799377041905,0.10282950271815494
12398,auditor,SHAP,SHAP,False,0.8,0.8,0.0,0.07327836542300903
17294,doctor,Counterfactual,SHAP,True,0.7071374635645126,0.6845470158842107,0.02259044768030183,0.02259044768030183
17294,patient,Counterfactual,Counterfactual,False,0.6058988948836681,0.6058988948836681,0.0,0.09845237822485542
