instance_id,stakeholder,method,phi_fidelity,phi_completeness,phi_sparsity,phi_actionability,phi_cost,utility,n_cited,runtime_s,prediction,degenerate_fidelity
14678,patient,SHAP,0.6623590975752591,1.0,0.0,0.5956016879521467,0.0,0.35447658493838463,9,0.0001824579999265552,0.49637691384098254,False
14678,patient,LIME,0.6623590975752591,0.5403650704118942,0.33333333333333337,0.6763178339216599,1.0,0.3804479635134513,6,0.028855041000042547,0.49637691384098254,False
14678,patient,Counterfactual,0.2611581742521884,0.5443639171873434,0.6666666666666667,1.0,0.6666666666666666,0.6200006799512527,3,0.0276343329996962,0.49637691384098254,False
14678,patient,Rules,1.0,1.0,0.7777777777777778,0.6666666666666666,0.3333333333333333,0.6555555555555556,2,0.004624042000159534,0.49637691384098254,False
14678,auditor,SHAP,0.6623590975752591,1.0,0.0,0.0,0.0,0.6649436390301037,9,0.0001824579999265552,0.49637691384098254,False
14678,auditor,LIME,0.6623590975752591,0.5403650704118942,0.33333333333333337,0.0,1.0,0.34775633386152804,6,0.028855041000042547,0.49637691384098254,False
14678,auditor,Counterfactual,0.2611581742521884,0.5443639171873434,0.6666666666666667,0.0,0.6666666666666666,0.25554216990914613,3,0.0276343329996962,0.49637691384098254,False
14678,auditor,Rules,1.0,1.0,0.7777777777777778,0.0,0.3333333333333333,0.788888888888889,2,0.004624042000159534,0.49637691384098254,False
20488,doctor,SHAP,0.8773194870629256,1.0,0.0,0.8626875980143996,0.0,0.6720021255231976,9,0.00017941599980986211,0.8467515759234938,False
20488,doctor,LIME,1.0,1.0,0.33333333333333337,0.8176724465152915,1.0,0.6453017339545875,6,0.028941708999809634,0.8467515759234938,False
20488,doctor,Counterfactual,1.0,0.2727347012369912,0.8888888888888888,1.0,0.6666666666666666,0.7075768718522153,1,0.009155416999874433,0.8467515759234938,False
20488,doctor,Rules,0.5799136935471839,0.5066896161042381,0.6666666666666667,0.5454545454545455,0.3333333333333333,0.4802805807828212,3,0.004539167000075395,0.8467515759234938,False
20488,patient,SHAP,0.8773194870629256,1.0,0.0,0.7617717132384438,0.0,0.4424406340016701,9,0.00017941599980986211,0.8467515759234938,False
20488,patient,LIME,1.0,1.0,0.33333333333333337,0.6386867641695626,1.0,0.4221413723344917,6,0.028941708999809634,0.8467515759234938,False
20488,patient,Counterfactual,1.0,0.2727347012369912,0.8888888888888888,1.0,0.6666666666666666,0.758081179506294,1,0.009155416999874433,0.8467515759234938,False
20488,patient,Rules,0.5799136935471839,0.5066896161042381,0.6666666666666667,0.7272727272727273,0.3333333333333333,0.5742349410690213,3,0.004539167000075395,0.8467515759234938,False
20488,auditor,SHAP,0.8773194870629256,1.0,0.0,0.0,0.0,0.7509277948251702,9,0.00017941599980986211,0.8467515759234938,False
20488,auditor,LIME,1.0,1.0,0.33333333333333337,0.0,1.0,0.6666666666666667,6,0.028941708999809634,0.8467515759234938,False
20488,auditor,Counterfactual,1.0,0.2727347012369912,0.8888888888888888,0.0,0.6666666666666666,0.45353832493924096,1,0.009155416999874433,0.8467515759234938,False
20488,auditor,Rules,0.5799136935471839,0.5066896161042381,0.6666666666666667,0.0,0.3333333333333333,0.4179746571939022,3,0.004539167000075395,0.8467515759234938,False
17029,doctor,SHAP,0.9744453768937487,1.0,0.0,0.9358087990480866,0.0,0.7230762527825506,9,0.00018449999970471254,0.8897973420797153,False
17029,doctor,LIME,0.8868470032458692,0.8739742225135466,0.33333333333333337,0.6924416938593139,1.0,0.5548827425085869,6,0.02877100000023347,0.8897973420797153,False
17029,doctor,Counterfactual,1.0,0.8740148035863398,0.8888888888888888,1.0,0.6666666666666666,0.7977688872046176,1,0.011343791999934183,0.8897973420797153,False
17029,doctor,Rules,0.8390616942407381,0.8739742225135466,0.6666666666666667,0.5454545454545455,0.3333333333333333,0.6131176719522837,3,0.0049117080002361035,0.8897973420797153,False
17029,patient,SHAP,0.9744453768937487,1.0,0.0,0.8869847345905683,0.0,0.5022384315256022,9,0.00018449999970471254,0.8897973420797153,False
17029,patient,LIME,0.8868470032458692,0.8739742225135466,0.33333333333333337,0.8245862344973189,1.0,0.47888457191585854,6,0.02877100000023347,0.8897973420797153,False
17029,patient,Counterfactual,1.0,0.8740148035863398,0.8888888888888888,1.0,0.6666666666666666,0.7881451846237614,1,0.011343791999934183,0.8897973420797153,False
17029,patient,Rules,0.8390616942407381,0.8739742225135466,0.6666666666666667,0.8181818181818182,0.3333333333333333,0.6548776078224785,3,0.0049117080002361035,0.8897973420797153,False
17029,auditor,SHAP,0.9744453768937487,1.0,0.0,0.0,0.0,0.7897781507574995,9,0.00018449999970471254,0.8897973420797153,False
17029,auditor,LIME,0.8868470032458692,0.8739742225135466,0.33333333333333337,0.0,1.0,0.570995156970433,6,0.02877100000023347,0.8897973420797153,False
17029,auditor,Counterfactual,1.0,0.8740148035863398,0.8888888888888888,0.0,0.6666666666666666,0.6940503658789804,1,0.011343791999934183,0.8897973420797153,False
17029,auditor,Rules,0.8390616942407381,0.8739742225135466,0.6666666666666667,0.0,0.3333333333333333,0.6685477000350473,3,0.0049117080002361035,0.8897973420797153,False
332,doctor,SHAP,0.8283782954274248,1.0,0.0,0.33725228189255324,0.0,0.4996891731959934,9,0.0002128750002157176,0.6428283754745536,False
332,doctor,LIME,0.24547577921886393,1.0,0.33333333333333337,0.6402332669156551,1.0,0.3657127138403557,6,0.028691707999769278,0.6428283754745536,False
332,doctor,Counterfactual,0.0,0.0,0.8888888888888888,1.0,0.6666666666666666,0.36666666666666664,1,0.00974354099980701,0.6428283754745536,False
332,doctor,Rules,0.0,0.0,0.8888888888888888,1.0,0.3333333333333333,0.39999999999999997,1,0.004589624999880471,0.6428283754745536,False
332,patient,SHAP,0.8283782954274248,1.0,0.0,0.5054813185152568,0.0,0.3350303569488452,9,0.0002128750002157176,0.6428283754745536,False
332,patient,LIME,0.24547577921886393,1.0,0.33333333333333337,0.6105022271453291,1.0,0.3354151354466847,6,0.028691707999769278,0.6428283754745536,False
332,patient,Counterfactual,0.0,0.0,0.8888888888888888,1.0,0.6666666666666666,0.6444444444444444,1,0.00974354099980701,0.6428283754745536,False
332,patient,Rules,0.0,0.0,0.8888888888888888,1.0,0.3333333333333333,0.6777777777777777,1,0.004589624999880471,0.6428283754745536,False
332,auditor,SHAP,0.8283782954274248,1.0,0.0,0.0,0.0,0.73135131817097,9,0.0002128750002157176,0.6428283754745536,False
332,auditor,LIME,0.24547577921886393,1.0,0.33333333333333337,0.0,1.0,0.36485697835421227,6,0.028691707999769278,0.6428283754745536,False
332,auditor,Counterfactual,0.0,0.0,0.8888888888888888,0.0,0.6666666666666666,-0.055555555555555546,1,0.00974354099980701,0.6428283754745536,False
332,auditor,Rules,0.0,0.0,0.8888888888888888,0.0,0.3333333333333333,-0.00555555555555555,1,0.004589624999880471,0.6428283754745536,False
10193,doctor,SHAP,1.0,1.0,0.0,0.8477037842614727,0.0,0.7043111352784418,9,0.0002140420001524035,0.5367506550794223,False
10193,doctor,LIME,0.9597527448109745,1.0,0.33333333333333337,0.6527630282531841,1.0,0.5837547319192475,6,0.029332167000120535,0.5367506550794223,False
10193,doctor,Counterfactual,1.0,1.0,0.8888888888888888,1.0,0.6666666666666666,0.8166666666666667,1,0.009594292000201676,0.5367506550794223,False
10193,doctor,Rules,1.0,1.0,0.8888888888888888,1.0,0.3333333333333333,0.85,1,0.004865375000008498,0.5367506550794223,False
10193,patient,SHAP,1.0,1.0,0.0,0.703598490997241,0.0,0.43143939639889645,9,0.0002140420001524035,0.5367506550794223,False
10193,patient,LIME,0.9597527448109745,1.0,0.33333333333333337,0.5102472119188853,1.0,0.36674082591531826,6,0.029332167000120535,0.5367506550794223,False
10193,patient,Counterfactual,1.0,1.0,0.8888888888888888,1.0,0.6666666666666666,0.7944444444444444,1,0.009594292000201676,0.5367506550794223,False
10193,patient,Rules,1.0,1.0,0.8888888888888888,1.0,0.3333333333333333,0.8277777777777777,1,0.004865375000008498,0.5367506550794223,False
10193,auditor,SHAP,1.0,1.0,0.0,0.0,0.0,0.8,9,0.0002140420001524035,0.5367506550794223,False
10193,auditor,LIME,0.9597527448109745,1.0,0.33333333333333337,0.0,1.0,0.6505677645910565,6,0.029332167000120535,0.5367506550794223,False
10193,auditor,Counterfactual,1.0,1.0,0.8888888888888888,0.0,0.6666666666666666,0.7444444444444445,1,0.009594292000201676,0.5367506550794223,False
10193,auditor,Rules,1.0,1.0,0.8888888888888888,0.0,0.3333333333333333,0.7944444444444445,1,0.004865375000008498,0.5367506550794223,False
14022,doctor,SHAP,0.33076198800147416,1.0,0.0,0.8314723888288658,0.0,0.498670313049102,9,0.0001897500001177832,0.28159700727820686,False
14022,doctor,LIME,0.33076198800147416,0.988473404293726,0.33333333333333337,0.7503181030213619,1.0,0.4225950379509097,6,0.028902957999889622,0.28159700727820686,False
14022,doctor,Counterfactual,0.0,0.0,0.7777777777777778,1.0,0.6666666666666666,0.35,2,0.021964416000173514,0.28159700727820686,False
14022,doctor,Rules,0.0,0.0,0.8888888888888888,1.0,0.3333333333333333,0.39999999999999997,1,0.004321915999753401,0.28159700727820686,False
14022,patient,SHAP,0.33076198800147416,1.0,0.0,0.7777452560272582,0.0,0.39417430121105074,9,0.0001897500001177832,0.28159700727820686,False
14022,patient,LIME,0.33076198800147416,0.988473404293726,0.33333333333333337,0.6916746855408045,1.0,0.37583640989782213,6,0.028902957999889622,0.28159700727820686,False
